"TimeStamp","Label","Value","EventTime","Trigger","Condition","ID"
1591207431,"experiment",7,"1591207414368","stop","PsFirst","Participant180"
1591207432,"control",2,"1591207353741","happy","Support","Participant181"
1591207432,"control",6,"1591207370533","again","SimplePs","Participant181"
1591207432,"experiment",6,"1591207383949","aware","PsFirst","Participant181"
1591207432,"experiment",5,"1591207398117","continue","PsSecond","Participant181"
1591207432,"experiment",6,"1591207410325","find out","NoPsSecond","Participant181"
1591207432,"experiment",7,"1591207425141","stop","NoPsFirst","Participant181"
1591207435,"control",6,"1591207115015","aware","Support","Participant182"
1591207435,"control",7,"1591207152037","happy","SimplePs","Participant182"
1591207435,"experiment",4,"1591207332451","again","NoPsSecond","Participant182"
1591207435,"experiment",7,"1591207366274","stop","PsSecond","Participant182"
1591207435,"experiment",5,"1591207399055","continue","PsFirst","Participant182"
1591207435,"experiment",3,"1591207420611","find out","NoPsFirst","Participant182"
1591207439,"control",7,"1591207151655","happy","SimplePs","Participant183"
1591207439,"control",7,"1591207192503","aware","Support","Participant183"
1591207439,"experiment",7,"1591207251304","stop","PsSecond","Participant183"
1591207439,"experiment",7,"1591207327292","again","NoPsSecond","Participant183"
1591207439,"experiment",5,"1591207373012","continue","PsFirst","Participant183"
1591207439,"experiment",6,"1591207411432","find out","NoPsFirst","Participant183"
1591207440,"control",5,"1591207278530","find out","Support","Participant184"
1591207440,"control",6,"1591207320894","stop","SimplePs","Participant184"
1591207440,"experiment",2,"1591207346226","aware","NoPsSecond","Participant184"
1591207440,"experiment",7,"1591207375745","happy","PsSecond","Participant184"
1591207440,"experiment",5,"1591207400498","continue","NoPsFirst","Participant184"
1591207440,"experiment",4,"1591207427690","again","PsFirst","Participant184"
1591207443,"control",5,"1591207251224","find out","SimplePs","Participant185"
1591207443,"control",1,"1591207286760","again","Support","Participant185"
1591207443,"experiment",5,"1591207326663","happy","NoPsFirst","Participant185"
1591207443,"experiment",3,"1591207371074","stop","PsFirst","Participant185"
1591207443,"experiment",6,"1591207402389","aware","PsSecond","Participant185"
1591207443,"experiment",2,"1591207429103","continue","NoPsSecond","Participant185"
1591207445,"control",6,"1591207202548","again","Support","Participant186"
1591207445,"control",7,"1591207243553","find out","SimplePs","Participant186"
1591207445,"experiment",3,"1591207314712","happy","NoPsFirst","Participant186"
1591207445,"experiment",5,"1591207348688","continue","NoPsSecond","Participant186"
1591207445,"experiment",4,"1591207387157","stop","PsFirst","Participant186"
1591207445,"experiment",6,"1591207429925","aware","PsSecond","Participant186"
1591207450,"control",6,"1591207346421","aware","SimplePs","Participant187"
1591207450,"control",5,"1591207363761","continue","Support","Participant187"
1591207450,"experiment",7,"1591207378395","find out","PsSecond","Participant187"
1591207450,"experiment",4,"1591207398118","stop","NoPsSecond","Participant187"
1591207450,"experiment",6,"1591207422970","happy","PsFirst","Participant187"
1591207450,"experiment",3,"1591207438009","again","NoPsFirst","Participant187"
1591207451,"control",3,"1591207265721","happy","Support","Participant188"
1591207451,"control",2,"1591207310915","again","SimplePs","Participant188"
1591207451,"experiment",7,"1591207334198","aware","PsFirst","Participant188"
1591207451,"experiment",1,"1591207372441","continue","PsSecond","Participant188"
1591207451,"experiment",4,"1591207419387","stop","NoPsFirst","Participant188"
1591207451,"experiment",7,"1591207439553","find out","NoPsSecond","Participant188"
1591207456,"control",7,"1591207230036","stop","SimplePs","Participant189"
1591207456,"control",6,"1591207306964","find out","Support","Participant189"
1591207456,"experiment",2,"1591207353755","aware","NoPsSecond","Participant189"
1591207456,"experiment",2,"1591207376357","continue","NoPsFirst","Participant189"
1591207456,"experiment",2,"1591207412379","happy","PsSecond","Participant189"
1591207456,"experiment",1,"1591207441212","again","PsFirst","Participant189"
1591207464,"control",7,"1591207243244","stop","SimplePs","Participant190"
1591207464,"control",7,"1591207297413","find out","Support","Participant190"
1591207464,"experiment",2,"1591207356086","again","PsFirst","Participant190"
1591207464,"experiment",2,"1591207393479","aware","NoPsSecond","Participant190"
1591207464,"experiment",2,"1591207426279","continue","NoPsFirst","Participant190"
1591207464,"experiment",1,"1591207450039","happy","PsSecond","Participant190"
1591207470,"control",7,"1591207265573","find out","SimplePs","Participant191"
1591207470,"control",6,"1591207307923","again","Support","Participant191"
1591207470,"experiment",7,"1591207349996","aware","PsSecond","Participant191"
1591207470,"experiment",2,"1591207381568","continue","NoPsSecond","Participant191"
1591207470,"experiment",5,"1591207423148","happy","NoPsFirst","Participant191"
1591207470,"experiment",3,"1591207455752","stop","PsFirst","Participant191"
1591207620,"control",1,"1591207483609","continue","SimplePs","Participant192"
1591207620,"control",6,"1591207514247","stop","Support","Participant192"
1591207620,"experiment",7,"1591207531605","find out","PsFirst","Participant192"
1591207620,"experiment",6,"1591207560448","aware","NoPsFirst","Participant192"
1591207620,"experiment",1,"1591207587494","again","PsSecond","Participant192"
1591207620,"experiment",7,"1591207605640","happy","NoPsSecond","Participant192"
1591207475,"control",2,"1591207276946","find out","SimplePs","Participant193"
1591207475,"control",2,"1591207333386","again","Support","Participant193"
1591207475,"experiment",6,"1591207359889","stop","PsFirst","Participant193"
1591207475,"experiment",6,"1591207402169","happy","NoPsFirst","Participant193"
1591207475,"experiment",7,"1591207433433","aware","PsSecond","Participant193"
1591207475,"experiment",6,"1591207461129","continue","NoPsSecond","Participant193"
1591207494,"control",2,"1591207287147","again","SimplePs","Participant194"
1591207494,"control",6,"1591207310594","happy","Support","Participant194"
1591207494,"experiment",1,"1591207335522","stop","NoPsFirst","Participant194"
1591207494,"experiment",5,"1591207373065","aware","PsFirst","Participant194"
1591207494,"experiment",5,"1591207429712","find out","NoPsSecond","Participant194"
1591207494,"experiment",2,"1591207482863","continue","PsSecond","Participant194"
1591207502,"control",6,"1591207209159","find out","Support","Participant195"
1591207502,"control",4,"1591207242875","stop","SimplePs","Participant195"
1591207502,"experiment",6,"1591207353435","continue","NoPsFirst","Participant195"
1591207502,"experiment",6,"1591207416959","again","PsFirst","Participant195"
1591207502,"experiment",6,"1591207456329","aware","NoPsSecond","Participant195"
1591207502,"experiment",6,"1591207488002","happy","PsSecond","Participant195"
1591207519,"control",2,"1591207260241","aware","SimplePs","Participant196"
1591207519,"control",7,"1591207326380","continue","Support","Participant196"
1591207519,"experiment",3,"1591207373457","again","NoPsFirst","Participant196"
1591207519,"experiment",2,"1591207425345","stop","NoPsSecond","Participant196"
1591207519,"experiment",7,"1591207457249","find out","PsSecond","Participant196"
1591207519,"experiment",6,"1591207505301","happy","PsFirst","Participant196"
1591207520,"control",6,"1591207106414","find out","SimplePs","Participant197"
1591207520,"control",6,"1591207133018","again","Support","Participant197"
1591207520,"experiment",5,"1591207156049","continue","NoPsSecond","Participant197"
1591207520,"experiment",6,"1591207173652","aware","PsSecond","Participant197"
1591207520,"experiment",5,"1591207464846","happy","NoPsFirst","Participant197"
1591207520,"experiment",4,"1591207507156","stop","PsFirst","Participant197"
1591207547,"control",7,"1591207414475","happy","SimplePs","Participant198"
1591207547,"control",6,"1591207437393","aware","Support","Participant198"
1591207547,"experiment",3,"1591207457462","continue","PsFirst","Participant198"
1591207547,"experiment",5,"1591207489871","stop","PsSecond","Participant198"
1591207547,"experiment",6,"1591207510298","find out","NoPsFirst","Participant198"
1591207547,"experiment",6,"1591207532875","again","NoPsSecond","Participant198"
1591207563,"control",7,"1591207280434","aware","SimplePs","Participant199"
1591207563,"control",6,"1591207305960","continue","Support","Participant199"
1591207563,"experiment",3,"1591207416373","happy","PsFirst","Participant199"
1591207563,"experiment",3,"1591207459043","again","NoPsFirst","Participant199"
1591207563,"experiment",3,"1591207506219","find out","PsSecond","Participant199"
1591207563,"experiment",1,"1591207550100","stop","NoPsSecond","Participant199"
1591207563,"control",7,"1591207419941","stop","Support","Participant200"
1591207563,"control",7,"1591207438563","continue","SimplePs","Participant200"
1591207563,"experiment",5,"1591207464328","find out","PsFirst","Participant200"
1591207563,"experiment",5,"1591207493141","happy","NoPsSecond","Participant200"
1591207563,"experiment",6,"1591207522408","aware","NoPsFirst","Participant200"
1591207563,"experiment",5,"1591207550593","again","PsSecond","Participant200"
1591207571,"control",6,"1591207424973","stop","Support","Participant201"
1591207571,"control",7,"1591207457491","continue","SimplePs","Participant201"
1591207571,"experiment",2,"1591207483510","again","PsSecond","Participant201"
1591207571,"experiment",1,"1591207507995","aware","NoPsFirst","Participant201"
1591207571,"experiment",7,"1591207534556","happy","NoPsSecond","Participant201"
1591207571,"experiment",7,"1591207552956","find out","PsFirst","Participant201"
1591207876,"control",5,"1591207693214","find out","Support","Participant202"
1591207876,"control",4,"1591207727530","stop","SimplePs","Participant202"
1591207876,"experiment",7,"1591207751970","happy","PsSecond","Participant202"
1591207876,"experiment",2,"1591207796224","continue","NoPsFirst","Participant202"
1591207876,"experiment",2,"1591207826327","again","PsFirst","Participant202"
1591207876,"experiment",6,"1591207854105","aware","NoPsSecond","Participant202"
1591207882,"control",5,"1591207711534","aware","Support","Participant203"
1591207882,"control",3,"1591207751152","happy","SimplePs","Participant203"
1591207882,"experiment",2,"1591207796893","stop","PsSecond","Participant203"
1591207882,"experiment",4,"1591207829747","again","NoPsSecond","Participant203"
1591207882,"experiment",7,"1591207849131","find out","NoPsFirst","Participant203"
1591207882,"experiment",6,"1591207868572","continue","PsFirst","Participant203"
1591208411,"control",5,"1591208284742","stop","Support","Participant204"
1591208411,"control",3,"1591208306430","continue","SimplePs","Participant204"
1591208411,"experiment",4,"1591208332965","aware","NoPsFirst","Participant204"
1591208411,"experiment",5,"1591208350061","find out","PsFirst","Participant204"
1591208411,"experiment",5,"1591208373796","happy","NoPsSecond","Participant204"
1591208411,"experiment",4,"1591208395606","again","PsSecond","Participant204"
1591207585,"control",2,"1591207416929","find out","SimplePs","Participant205"
1591207585,"control",7,"1591207452129","again","Support","Participant205"
1591207585,"experiment",6,"1591207488489","stop","PsFirst","Participant205"
1591207585,"experiment",4,"1591207516028","continue","NoPsSecond","Participant205"
1591207585,"experiment",7,"1591207542555","aware","PsSecond","Participant205"
1591207585,"experiment",7,"1591207571714","happy","NoPsFirst","Participant205"
1591207585,"control",1,"1591207376294","happy","Support","Participant206"
1591207585,"control",1,"1591207420319","again","SimplePs","Participant206"
1591207585,"experiment",1,"1591207472591","continue","PsSecond","Participant206"
1591207585,"experiment",7,"1591207505758","find out","NoPsSecond","Participant206"
1591207585,"experiment",1,"1591207533598","aware","PsFirst","Participant206"
1591207585,"experiment",7,"1591207574199","stop","NoPsFirst","Participant206"
1591207640,"control",7,"1591207466935","aware","SimplePs","Participant207"
1591207640,"control",2,"1591207490898","continue","Support","Participant207"
1591207640,"experiment",6,"1591207519012","find out","PsSecond","Participant207"
1591207640,"experiment",7,"1591207543638","again","NoPsFirst","Participant207"
1591207640,"experiment",4,"1591207574599","stop","NoPsSecond","Participant207"
1591207640,"experiment",7,"1591207626991","happy","PsFirst","Participant207"
1591207651,"control",2,"1591207508877","happy","SimplePs","Participant208"
1591207651,"control",7,"1591207527358","aware","Support","Participant208"
1591207651,"experiment",5,"1591207565115","again","NoPsSecond","Participant208"
1591207651,"experiment",7,"1591207583504","continue","PsFirst","Participant208"
1591207651,"experiment",1,"1591207607063","stop","PsSecond","Participant208"
1591207651,"experiment",4,"1591207647377","find out","NoPsFirst","Participant208"
1591207683,"control",6,"1591207498414","continue","SimplePs","Participant209"
1591207683,"control",6,"1591207525106","stop","Support","Participant209"
1591207683,"experiment",4,"1591207556326","aware","NoPsFirst","Participant209"
1591207683,"experiment",7,"1591207607978","again","PsSecond","Participant209"
1591207683,"experiment",3,"1591207628949","find out","PsFirst","Participant209"
1591207683,"experiment",3,"1591207670393","happy","NoPsSecond","Participant209"
1591207692,"control",6,"1591207513979","continue","SimplePs","Participant210"
1591207692,"control",5,"1591207542668","stop","Support","Participant210"
1591207692,"experiment",3,"1591207598508","again","PsSecond","Participant210"
1591207692,"experiment",7,"1591207625625","happy","NoPsSecond","Participant210"
1591207692,"experiment",7,"1591207655393","find out","PsFirst","Participant210"
1591207692,"experiment",6,"1591207675530","aware","NoPsFirst","Participant210"
1591207766,"control",6,"1591207475243","stop","Support","Participant211"
1591207766,"control",6,"1591207584399","continue","SimplePs","Participant211"
1591207766,"experiment",2,"1591207635240","find out","PsFirst","Participant211"
1591207766,"experiment",2,"1591207667597","aware","NoPsFirst","Participant211"
1591207766,"experiment",2,"1591207716621","again","PsSecond","Participant211"
1591207766,"experiment",2,"1591207751346","happy","NoPsSecond","Participant211"
1591207776,"control",1,"1591207625435","aware","Support","Participant212"
1591207776,"control",1,"1591207649199","happy","SimplePs","Participant212"
1591207776,"experiment",1,"1591207687319","continue","PsFirst","Participant212"
1591207776,"experiment",7,"1591207716253","stop","PsSecond","Participant212"
1591207776,"experiment",7,"1591207738550","again","NoPsSecond","Participant212"
1591207776,"experiment",1,"1591207761467","find out","NoPsFirst","Participant212"
1591207799,"control",7,"1591207400678","aware","SimplePs","Participant213"
1591207799,"control",7,"1591207421934","continue","Support","Participant213"
1591207799,"experiment",2,"1591207470550","stop","NoPsSecond","Participant213"
1591207799,"experiment",6,"1591207579775","happy","PsFirst","Participant213"
1591207799,"experiment",6,"1591207656231","find out","PsSecond","Participant213"
1591207799,"experiment",5,"1591207786231","again","NoPsFirst","Participant213"
1591207802,"control",1,"1591207669651","continue","Support","Participant214"
1591207802,"control",2,"1591207683322","aware","SimplePs","Participant214"
1591207802,"experiment",2,"1591207698794","again","NoPsFirst","Participant214"
1591207802,"experiment",5,"1591207728172","stop","NoPsSecond","Participant214"
1591207802,"experiment",5,"1591207753840","find out","PsSecond","Participant214"
1591207802,"experiment",3,"1591207787838","happy","PsFirst","Participant214"
1591207823,"control",5,"1591207704123","happy","SimplePs","Participant215"
1591207823,"control",7,"1591207717587","aware","Support","Participant215"
1591207823,"experiment",7,"1591207748069","again","NoPsSecond","Participant215"
1591207823,"experiment",1,"1591207774104","stop","PsSecond","Participant215"
1591207823,"experiment",4,"1591207792137","find out","NoPsFirst","Participant215"
1591207823,"experiment",5,"1591207804115","continue","PsFirst","Participant215"
1591208026,"control",4,"1591207758158","again","SimplePs","Participant216"
1591208026,"control",1,"1591207773682","happy","Support","Participant216"
1591208026,"experiment",6,"1591207790655","continue","PsSecond","Participant216"
1591208026,"experiment",6,"1591207810329","stop","NoPsFirst","Participant216"
1591208026,"experiment",4,"1591207844336","find out","NoPsSecond","Participant216"
1591208026,"experiment",5,"1591208005085","aware","PsFirst","Participant216"
1591208044,"control",7,"1591207436511","again","Support","Participant217"
1591208044,"control",1,"1591207552773","find out","SimplePs","Participant217"
1591208044,"experiment",3,"1591207637243","continue","NoPsSecond","Participant217"
1591208044,"experiment",1,"1591207763050","happy","NoPsFirst","Participant217"
1591208044,"experiment",3,"1591207977048","stop","PsFirst","Participant217"
1591208044,"experiment",7,"1591208036877","aware","PsSecond","Participant217"
1591208298,"control",7,"1591208236285","again","SimplePs","Participant218"
1591208298,"control",6,"1591208249162","happy","Support","Participant218"
1591208298,"experiment",3,"1591208279174","stop","NoPsFirst","Participant218"
1591208298,"experiment",5,"1591208293397","aware","PsFirst","Participant218"
1591208298,"experiment",7,"1591208307327","find out","NoPsSecond","Participant218"
1591208298,"experiment",3,"1591208322969","continue","PsSecond","Participant218"
1591208693,"control",2,"1591208364620","again","SimplePs","Participant219"
1591208693,"control",4,"1591208429673","happy","Support","Participant219"
1591208693,"experiment",5,"1591208462689","find out","NoPsSecond","Participant219"
1591208693,"experiment",2,"1591208600294","aware","PsFirst","Participant219"
1591208693,"experiment",3,"1591208638930","continue","PsSecond","Participant219"
1591208693,"experiment",1,"1591208679903","stop","NoPsFirst","Participant219"
1591208744,"control",1,"1591207510020","again","SimplePs","Participant220"
1591208744,"control",1,"1591207805001","happy","Support","Participant220"
1591208744,"experiment",6,"1591208284025","stop","NoPsFirst","Participant220"
1591208744,"experiment",2,"1591208357838","continue","PsSecond","Participant220"
1591208744,"experiment",7,"1591208556405","aware","PsFirst","Participant220"
1591208744,"experiment",6,"1591208729906","find out","NoPsSecond","Participant220"
1591208775,"control",3,"1591208691612","happy","Support","Participant221"
1591208775,"control",1,"1591208707798","again","SimplePs","Participant221"
1591208775,"experiment",7,"1591208719752","aware","PsFirst","Participant221"
1591208775,"experiment",3,"1591208732553","stop","NoPsFirst","Participant221"
1591208775,"experiment",7,"1591208748854","find out","NoPsSecond","Participant221"
1591208775,"experiment",3,"1591208761609","continue","PsSecond","Participant221"
1591208895,"control",1,"1591208152557","aware","SimplePs","Participant222"
1591208895,"control",7,"1591208327795","continue","Support","Participant222"
1591208895,"experiment",7,"1591208364372","stop","NoPsSecond","Participant222"
1591208895,"experiment",7,"1591208400875","happy","PsFirst","Participant222"
1591208895,"experiment",1,"1591208789237","find out","PsSecond","Participant222"
1591208895,"experiment",7,"1591208881101","again","NoPsFirst","Participant222"
1591208999,"control",7,"1591208876693","find out","Support","Participant223"
1591208999,"control",7,"1591208904243","stop","SimplePs","Participant223"
1591208999,"experiment",1,"1591208924923","aware","NoPsSecond","Participant223"
1591208999,"experiment",7,"1591208945490","happy","PsSecond","Participant223"
1591208999,"experiment",1,"1591208965202","again","PsFirst","Participant223"
1591208999,"experiment",1,"1591208989142","continue","NoPsFirst","Participant223"
1591209187,"control",3,"1591209090088","happy","SimplePs","Participant224"
1591209187,"control",5,"1591209104381","aware","Support","Participant224"
1591209187,"experiment",3,"1591209118740","continue","PsFirst","Participant224"
1591209187,"experiment",6,"1591209139001","find out","NoPsFirst","Participant224"
1591209187,"experiment",5,"1591209156248","again","NoPsSecond","Participant224"
1591209187,"experiment",7,"1591209173584","stop","PsSecond","Participant224"
1591209228,"control",1,"1591209118423","happy","SimplePs","Participant225"
1591209228,"control",5,"1591209140863","aware","Support","Participant225"
1591209228,"experiment",1,"1591209167081","again","NoPsSecond","Participant225"
1591209228,"experiment",7,"1591209182916","stop","PsSecond","Participant225"
1591209228,"experiment",3,"1591209198837","continue","PsFirst","Participant225"
1591209228,"experiment",7,"1591209218980","find out","NoPsFirst","Participant225"
1591209296,"control",7,"1591209154356","aware","Support","Participant226"
1591209296,"control",1,"1591209177997","happy","SimplePs","Participant226"
1591209296,"experiment",2,"1591209211212","again","NoPsSecond","Participant226"
1591209296,"experiment",6,"1591209237452","find out","NoPsFirst","Participant226"
1591209296,"experiment",2,"1591209262105","stop","PsSecond","Participant226"
1591209296,"experiment",1,"1591209283006","continue","PsFirst","Participant226"
1591209322,"control",5,"1591209226345","aware","Support","Participant227"
1591209322,"control",6,"1591209249366","happy","SimplePs","Participant227"
1591209322,"experiment",4,"1591209261002","again","NoPsSecond","Participant227"
1591209322,"experiment",6,"1591209285258","stop","PsSecond","Participant227"
1591209322,"experiment",6,"1591209295616","find out","NoPsFirst","Participant227"
1591209322,"experiment",5,"1591209307411","continue","PsFirst","Participant227"
1591209340,"control",4,"1591209194930","happy","SimplePs","Participant228"
1591209340,"control",6,"1591209216426","aware","Support","Participant228"
1591209340,"experiment",3,"1591209244581","stop","PsSecond","Participant228"
1591209340,"experiment",5,"1591209286927","again","NoPsSecond","Participant228"
1591209340,"experiment",5,"1591209307742","find out","NoPsFirst","Participant228"
1591209340,"experiment",4,"1591209327192","continue","PsFirst","Participant228"
1591209403,"control",4,"1591209248795","continue","Support","Participant229"
1591209403,"control",7,"1591209277923","aware","SimplePs","Participant229"
1591209403,"experiment",7,"1591209301396","happy","PsFirst","Participant229"
1591209403,"experiment",1,"1591209319932","stop","NoPsSecond","Participant229"
1591209403,"experiment",6,"1591209363957","again","NoPsFirst","Participant229"
1591209403,"experiment",7,"1591209389925","find out","PsSecond","Participant229"
1591209455,"control",5,"1591209145228","find out","SimplePs","Participant230"
1591209455,"control",6,"1591209206287","again","Support","Participant230"
1591209455,"experiment",1,"1591209264803","stop","PsFirst","Participant230"
1591209455,"experiment",5,"1591209294528","aware","PsSecond","Participant230"
1591209455,"experiment",4,"1591209350783","continue","NoPsSecond","Participant230"
1591209455,"experiment",2,"1591209441116","happy","NoPsFirst","Participant230"
1591209580,"control",6,"1591209346724","continue","Support","Participant231"
1591209580,"control",3,"1591209399570","aware","SimplePs","Participant231"
1591209580,"experiment",4,"1591209445945","again","NoPsFirst","Participant231"
1591209580,"experiment",5,"1591209493138","happy","PsFirst","Participant231"
1591209580,"experiment",4,"1591209532287","stop","NoPsSecond","Participant231"
1591209580,"experiment",7,"1591209561289","find out","PsSecond","Participant231"
1591209677,"control",7,"1591209358220","aware","Support","Participant232"
1591209677,"control",1,"1591209435710","happy","SimplePs","Participant232"
1591209677,"experiment",7,"1591209488851","find out","NoPsFirst","Participant232"
1591209677,"experiment",1,"1591209536574","continue","PsFirst","Participant232"
1591209677,"experiment",1,"1591209604345","stop","PsSecond","Participant232"
1591209677,"experiment",1,"1591209662666","again","NoPsSecond","Participant232"
1591209906,"control",7,"1591209720106","continue","SimplePs","Participant233"
1591209906,"control",7,"1591209738257","stop","Support","Participant233"
1591209906,"experiment",6,"1591209777349","aware","NoPsFirst","Participant233"
1591209906,"experiment",7,"1591209818014","happy","NoPsSecond","Participant233"
1591209906,"experiment",3,"1591209864627","again","PsSecond","Participant233"
1591209906,"experiment",5,"1591209884206","find out","PsFirst","Participant233"
1591210017,"control",6,"1591213457852","aware","Support","Participant234"
1591210017,"control",6,"1591213485196","happy","SimplePs","Participant234"
1591210017,"experiment",7,"1591213509012","stop","PsSecond","Participant234"
1591210017,"experiment",6,"1591213534805","continue","PsFirst","Participant234"
1591210017,"experiment",5,"1591213563308","again","NoPsSecond","Participant234"
1591210017,"experiment",6,"1591213591171","find out","NoPsFirst","Participant234"
1591210036,"control",5,"1591209981033","happy","Support","Participant235"
1591210036,"control",4,"1591209987673","again","SimplePs","Participant235"
1591210036,"experiment",6,"1591210000680","stop","NoPsFirst","Participant235"
1591210036,"experiment",5,"1591210007384","continue","PsSecond","Participant235"
1591210036,"experiment",6,"1591210022320","find out","NoPsSecond","Participant235"
1591210036,"experiment",6,"1591210028554","aware","PsFirst","Participant235"
1591210084,"control",1,"1591209987217","find out","SimplePs","Participant236"
1591210084,"control",7,"1591210003127","again","Support","Participant236"
1591210084,"experiment",4,"1591210016366","stop","PsFirst","Participant236"
1591210084,"experiment",6,"1591210031435","aware","PsSecond","Participant236"
1591210084,"experiment",4,"1591210053702","happy","NoPsFirst","Participant236"
1591210084,"experiment",5,"1591210065835","continue","NoPsSecond","Participant236"
1591210125,"control",3,"1591209966459","happy","Support","Participant237"
1591210125,"control",7,"1591209985429","again","SimplePs","Participant237"
1591210125,"experiment",5,"1591210001738","aware","PsFirst","Participant237"
1591210125,"experiment",7,"1591210017603","find out","NoPsSecond","Participant237"
1591210125,"experiment",4,"1591210037136","continue","PsSecond","Participant237"
1591210125,"experiment",2,"1591210060737","stop","NoPsFirst","Participant237"
1591210487,"control",7,"1591210385044","continue","Support","Participant238"
1591210487,"control",7,"1591210408382","aware","SimplePs","Participant238"
1591210487,"experiment",6,"1591210426380","happy","PsFirst","Participant238"
1591210487,"experiment",2,"1591210441514","stop","NoPsSecond","Participant238"
1591210487,"experiment",3,"1591210458025","again","NoPsFirst","Participant238"
1591210487,"experiment",5,"1591210473071","find out","PsSecond","Participant238"
1591210624,"control",5,"1591209889647","find out","SimplePs","Participant239"
1591210624,"control",6,"1591209930222","again","Support","Participant239"
1591210624,"experiment",5,"1591209999470","stop","PsFirst","Participant239"
1591210624,"experiment",6,"1591210239681","continue","NoPsSecond","Participant239"
1591210624,"experiment",3,"1591210329976","aware","PsSecond","Participant239"
1591210624,"experiment",4,"1591210612075","happy","NoPsFirst","Participant239"
1591206802,"control",7,"1591206679119","continue","Support","Participant240"
1591206802,"control",7,"1591206702445","aware","SimplePs","Participant240"
1591206802,"experiment",1,"1591206722474","stop","NoPsSecond","Participant240"
1591206802,"experiment",1,"1591206743664","again","NoPsFirst","Participant240"
1591206802,"experiment",7,"1591206764844","find out","PsSecond","Participant240"
1591206802,"experiment",1,"1591206786608","happy","PsFirst","Participant240"
1591206806,"control",6,"1591206700622","find out","Support","Participant241"
1591206806,"control",5,"1591206726310","stop","SimplePs","Participant241"
1591206806,"experiment",6,"1591206756640","happy","PsSecond","Participant241"
1591206806,"experiment",2,"1591206767763","continue","NoPsFirst","Participant241"
1591206806,"experiment",5,"1591206780416","aware","NoPsSecond","Participant241"
1591206806,"experiment",3,"1591206792716","again","PsFirst","Participant241"
1591206816,"control",6,"1591206746335","continue","SimplePs","Participant242"
1591206816,"control",2,"1591206758508","stop","Support","Participant242"
1591206816,"experiment",2,"1591206772807","aware","NoPsFirst","Participant242"
1591206816,"experiment",2,"1591206786419","happy","NoPsSecond","Participant242"
1591206816,"experiment",2,"1591206795386","again","PsSecond","Participant242"
1591206816,"experiment",1,"1591206803598","find out","PsFirst","Participant242"
1591206834,"control",5,"1591206728847","aware","SimplePs","Participant243"
1591206834,"control",4,"1591206748750","continue","Support","Participant243"
1591206834,"experiment",7,"1591206767310","find out","PsSecond","Participant243"
1591206834,"experiment",7,"1591206785686","happy","PsFirst","Participant243"
1591206834,"experiment",7,"1591206800991","again","NoPsFirst","Participant243"
1591206834,"experiment",7,"1591206822605","stop","NoPsSecond","Participant243"
1591206941,"control",7,"1591206835738","aware","SimplePs","Participant244"
1591206941,"control",2,"1591206853789","continue","Support","Participant244"
1591206941,"experiment",5,"1591206878057","stop","NoPsSecond","Participant244"
1591206941,"experiment",7,"1591206897424","happy","PsFirst","Participant244"
1591206941,"experiment",7,"1591206911836","find out","PsSecond","Participant244"
1591206941,"experiment",6,"1591206927113","again","NoPsFirst","Participant244"
1591206847,"control",7,"1591206703407","stop","SimplePs","Participant245"
1591206847,"control",7,"1591206726254","find out","Support","Participant245"
1591206847,"experiment",4,"1591206758503","continue","NoPsFirst","Participant245"
1591206847,"experiment",7,"1591206777454","aware","NoPsSecond","Participant245"
1591206847,"experiment",7,"1591206801420","happy","PsSecond","Participant245"
1591206847,"experiment",6,"1591206834182","again","PsFirst","Participant245"
1591207125,"control",7,"1591206981347","stop","SimplePs","Participant246"
1591207125,"control",6,"1591207009954","find out","Support","Participant246"
1591207125,"experiment",7,"1591207028337","happy","PsSecond","Participant246"
1591207125,"experiment",1,"1591207050277","continue","NoPsFirst","Participant246"
1591207125,"experiment",6,"1591207092515","aware","NoPsSecond","Participant246"
1591207125,"experiment",1,"1591207110597","again","PsFirst","Participant246"
1591207216,"control",5,"1591207061744","find out","Support","Participant247"
1591207216,"control",5,"1591207081163","stop","SimplePs","Participant247"
1591207216,"experiment",5,"1591207115583","aware","NoPsSecond","Participant247"
1591207216,"experiment",5,"1591207158837","happy","PsSecond","Participant247"
1591207216,"experiment",3,"1591207189581","continue","NoPsFirst","Participant247"
1591207216,"experiment",5,"1591207206959","again","PsFirst","Participant247"
1591207331,"control",5,"1591207208862","aware","Support","Participant248"
1591207331,"control",1,"1591207241049","happy","SimplePs","Participant248"
1591207331,"experiment",1,"1591207261997","stop","PsSecond","Participant248"
1591207331,"experiment",1,"1591207286151","again","NoPsSecond","Participant248"
1591207331,"experiment",1,"1591207309031","continue","PsFirst","Participant248"
1591207331,"experiment",1,"1591207327073","find out","NoPsFirst","Participant248"
1591207516,"control",7,"1591207210255","aware","Support","Participant249"
1591207516,"control",7,"1591207275422","happy","SimplePs","Participant249"
1591207516,"experiment",1,"1591207337047","again","NoPsSecond","Participant249"
1591207516,"experiment",1,"1591207406478","continue","PsFirst","Participant249"
1591207516,"experiment",7,"1591207442326","find out","NoPsFirst","Participant249"
1591207516,"experiment",1,"1591207501558","stop","PsSecond","Participant249"
1591207909,"control",7,"1591207777435","aware","SimplePs","Participant250"
1591207909,"control",6,"1591207796882","continue","Support","Participant250"
1591207909,"experiment",1,"1591207825035","again","NoPsFirst","Participant250"
1591207909,"experiment",7,"1591207848073","find out","PsSecond","Participant250"
